,participant,block,taskID,stimulus_ID,stimulus_distractor,stimulus_congruency,response_ID,accuracy,rt
7525,6026,1,colour,RED,RED,C,RED,1,362.14
7526,6026,1,colour,RED,GREEN,I,RED,1,395.18
7527,6026,1,colour,GREEN,RED,I,GREEN,1,420.47
7528,6026,1,colour,GREEN,GREEN,C,GREEN,1,328.91
7529,6026,1,colour,GREEN,RED,I,GREEN,1,393.21
7530,6026,1,colour,RED,RED,C,RED,1,598.14
7531,6026,1,colour,RED,GREEN,I,RED,1,576.95
7532,6026,1,colour,RED,RED,C,RED,1,6676.88
7533,6026,1,colour,GREEN,GREEN,C,GREEN,1,1063.66
7534,6026,1,colour,GREEN,RED,I,GREEN,1,621.31
7535,6026,1,colour,RED,GREEN,I,RED,1,662.58
7536,6026,1,colour,RED,RED,C,RED,1,407.03
7537,6026,1,colour,GREEN,RED,I,GREEN,1,900.81
7538,6026,1,colour,RED,RED,C,RED,1,567.53
7539,6026,1,colour,RED,GREEN,I,RED,1,1881.31
7540,6026,1,colour,GREEN,GREEN,C,GREEN,1,549.72
7541,6026,1,colour,GREEN,RED,I,GREEN,1,1051.58
7542,6026,1,colour,RED,RED,C,RED,1,500.02
7543,6026,1,colour,GREEN,GREEN,C,GREEN,1,494.45
7544,6026,1,colour,GREEN,RED,I,GREEN,1,1082
7545,6026,1,colour,RED,RED,C,RED,1,452.4
7546,6026,1,colour,RED,GREEN,I,RED,1,657.43
7547,6026,1,colour,RED,RED,C,RED,1,347.49
7548,6026,1,colour,GREEN,RED,I,GREEN,1,476.4
7549,6026,1,colour,RED,RED,C,RED,1,533.11
7550,6026,1,colour,RED,GREEN,I,RED,1,396.39
7551,6026,1,colour,RED,RED,C,RED,1,327.9
7552,6026,1,colour,GREEN,RED,I,GREEN,1,486.08
7553,6026,1,colour,GREEN,GREEN,C,GREEN,1,472.54
7554,6026,1,colour,RED,RED,C,RED,1,414.39
7555,6026,1,colour,GREEN,GREEN,C,GREEN,1,455.47
7556,6026,1,colour,GREEN,RED,I,GREEN,1,410.77
7557,6026,1,colour,GREEN,GREEN,C,GREEN,1,334.68
7558,6026,1,colour,RED,RED,C,RED,1,383.45
7559,6026,1,colour,GREEN,GREEN,C,GREEN,1,440
7560,6026,1,colour,RED,GREEN,I,RED,1,395.12
7561,6026,1,colour,GREEN,RED,I,GREEN,1,717.18
7562,6026,1,colour,GREEN,GREEN,C,GREEN,1,469.8
7563,6026,1,colour,GREEN,RED,I,GREEN,1,393.66
7564,6026,1,colour,RED,GREEN,I,RED,1,382.36
7565,6026,1,colour,RED,RED,C,RED,1,456.21
7566,6026,1,colour,RED,GREEN,I,RED,1,575.42
7567,6026,1,colour,RED,RED,C,RED,1,454.18
7568,6026,1,colour,RED,GREEN,I,RED,1,495.43
7569,6026,1,colour,RED,RED,C,RED,1,382.11
7570,6026,1,colour,GREEN,GREEN,C,GREEN,1,399.73
7571,6026,1,colour,GREEN,RED,I,GREEN,1,394.09
7572,6026,1,colour,GREEN,GREEN,C,GREEN,1,536.56
7573,6026,1,colour,GREEN,RED,I,GREEN,1,530.9
7574,6026,1,colour,RED,RED,C,RED,1,377.05
7575,6026,1,colour,RED,GREEN,I,RED,1,363.44
7576,6026,1,colour,RED,RED,C,RED,1,342
7577,6026,1,colour,GREEN,RED,I,GREEN,1,523.58
7578,6026,1,colour,GREEN,GREEN,C,GREEN,1,416.37
7579,6026,1,colour,GREEN,RED,I,GREEN,1,418.49
7580,6026,1,colour,RED,GREEN,I,RED,1,498.68
7581,6026,1,colour,RED,RED,C,RED,1,297.95
7582,6026,1,colour,GREEN,GREEN,C,GREEN,1,426.89
7583,6026,1,colour,GREEN,RED,I,GREEN,1,436.83
7584,6026,1,colour,GREEN,GREEN,C,GREEN,1,360.88
7585,6026,1,colour,GREEN,RED,I,GREEN,1,378.51
7586,6026,1,colour,RED,RED,C,RED,1,481.67
7587,6026,1,colour,RED,GREEN,I,RED,1,343.52
7588,6026,1,colour,RED,RED,C,RED,1,368.81
7589,6026,1,colour,RED,GREEN,I,RED,1,464.52
7590,6026,1,colour,RED,RED,C,RED,1,505.6
7591,6026,1,colour,RED,GREEN,I,RED,1,500.01
7592,6026,1,colour,GREEN,RED,I,GREEN,1,400.72
7593,6026,1,colour,GREEN,GREEN,C,GREEN,1,394.95
7594,6026,1,colour,GREEN,RED,I,GREEN,1,436.15
7595,6026,1,colour,GREEN,GREEN,C,GREEN,1,383.52
7596,6026,1,colour,RED,GREEN,I,RED,1,502.54
7597,6026,1,colour,GREEN,RED,I,RED,0,629.58
7598,6026,1,colour,GREEN,GREEN,C,GREEN,1,569.36
7599,6026,1,colour,RED,RED,C,RED,1,431.07
7600,6026,1,colour,RED,GREEN,I,RED,1,440.83
7601,6026,1,colour,RED,RED,C,RED,1,374
7602,6026,1,colour,RED,GREEN,I,RED,1,367.96
7603,6026,1,colour,RED,RED,C,RED,1,338.71
7604,6026,1,colour,RED,GREEN,I,RED,1,356.15
7605,6026,1,colour,RED,RED,C,RED,1,311.47
7606,6026,1,colour,GREEN,RED,I,GREEN,1,486.65
7607,6026,1,colour,GREEN,GREEN,C,GREEN,1,317.1
7608,6026,1,colour,RED,RED,C,RED,1,451.86
7609,6026,1,colour,RED,GREEN,I,RED,1,329.14
7610,6026,1,colour,GREEN,RED,I,GREEN,1,432.67
7611,6026,1,colour,GREEN,GREEN,C,GREEN,1,387.79
7612,6026,1,colour,RED,GREEN,I,RED,1,483.36
7613,6026,1,colour,RED,RED,C,RED,1,344.91
7614,6026,1,colour,GREEN,RED,I,GREEN,1,464
7615,6026,1,colour,RED,RED,C,RED,1,512.79
7616,6026,1,colour,GREEN,GREEN,C,GREEN,1,561.63
7617,6026,1,colour,GREEN,RED,I,GREEN,1,353.13
7618,6026,1,colour,GREEN,GREEN,C,GREEN,1,347.14
7619,6026,1,colour,RED,RED,C,RED,1,403.78
7620,6026,1,colour,GREEN,GREEN,C,RED,0,335.45
7621,6026,1,colour,GREEN,RED,I,RED,0,259.41
7622,6026,1,colour,RED,GREEN,I,RED,1,1127.89
7623,6026,1,colour,RED,RED,C,RED,1,437.53
7624,6026,1,colour,RED,GREEN,I,RED,1,424.08
7625,6026,1,colour,RED,RED,C,RED,1,410.49
7626,6026,1,colour,RED,GREEN,I,RED,1,654.48
7627,6026,1,colour,RED,RED,C,RED,1,367.86
7628,6026,1,colour,RED,GREEN,I,RED,1,354.2
7629,6026,1,colour,RED,RED,C,RED,1,363.87
7630,6026,1,colour,RED,GREEN,I,RED,1,459.43
7631,6026,1,colour,RED,RED,C,RED,1,406.92
7632,6026,1,colour,GREEN,RED,I,GREEN,1,455.79
7633,6026,1,colour,GREEN,GREEN,C,GREEN,1,348.52
7634,6026,1,colour,GREEN,RED,I,GREEN,1,319.39
7635,6026,1,colour,GREEN,GREEN,C,GREEN,1,360.25
7636,6026,1,colour,GREEN,RED,I,GREEN,1,340.86
7637,6026,1,colour,RED,RED,C,RED,1,467.79
7638,6026,1,colour,RED,GREEN,I,RED,1,321.42
7639,6026,1,colour,GREEN,RED,I,GREEN,1,510.67
7640,6026,1,colour,GREEN,GREEN,C,GREEN,1,411.38
7641,6026,1,colour,RED,RED,C,RED,1,452.44
7642,6026,1,colour,GREEN,GREEN,C,GREEN,1,493.76
7643,6026,1,colour,GREEN,RED,I,GREEN,1,448.92
7644,6026,1,colour,GREEN,GREEN,C,GREEN,1,404.26
7645,6026,1,colour,GREEN,RED,I,GREEN,1,523.46
7646,6026,1,colour,GREEN,GREEN,C,GREEN,1,392.92
7647,6026,1,colour,RED,RED,C,RED,1,395.06
7648,6026,1,colour,RED,GREEN,I,RED,1,404.84
7649,6026,1,colour,RED,RED,C,RED,1,352.35
7650,6026,1,colour,RED,GREEN,I,RED,1,448.04
7651,6026,1,colour,RED,RED,C,RED,1,609.13
7652,6026,1,colour,RED,GREEN,I,RED,1,433.54
7653,6026,1,colour,GREEN,RED,I,GREEN,1,443.44
7654,6026,1,colour,RED,RED,C,RED,1,562.58
7655,6026,1,colour,RED,GREEN,I,RED,1,541.3
7656,6026,1,colour,GREEN,GREEN,C,GREEN,1,480.96
7657,6026,1,colour,GREEN,RED,I,GREEN,1,482.94
7658,6026,1,colour,RED,RED,C,RED,1,610.05
7659,6026,1,colour,RED,GREEN,I,RED,1,393.62
7660,6026,1,colour,GREEN,GREEN,C,GREEN,1,473.88
7661,6026,1,colour,GREEN,RED,I,GREEN,1,634.41
7662,6026,1,colour,GREEN,GREEN,C,GREEN,1,318.75
7663,6026,1,colour,RED,GREEN,I,RED,1,406.45
7664,6026,1,colour,RED,RED,C,RED,1,299.25
7665,6026,1,colour,GREEN,RED,I,GREEN,1,465.07
7666,6026,1,colour,GREEN,GREEN,C,GREEN,1,521.74
7667,6026,1,colour,GREEN,RED,I,GREEN,1,281.95
7668,6026,1,colour,RED,RED,C,RED,1,439.91
7669,6026,1,colour,RED,GREEN,I,RED,1,309.29
7670,6026,1,colour,GREEN,GREEN,C,GREEN,1,436.13
7671,6026,1,colour,GREEN,RED,I,RED,0,680.34
7672,6026,1,colour,RED,RED,C,RED,1,371.87
7673,6026,1,colour,GREEN,RED,I,GREEN,1,537.68
7674,6026,1,colour,GREEN,GREEN,C,GREEN,1,508.75
7675,6026,1,colour,GREEN,RED,I,GREEN,1,425.14
7676,6026,1,colour,GREEN,GREEN,C,GREEN,1,372.36
7677,6026,1,colour,GREEN,RED,I,GREEN,1,319.87
7678,6026,1,colour,RED,GREEN,I,RED,1,454.61
7679,6026,1,colour,GREEN,GREEN,C,GREEN,1,653.41
7680,6026,1,colour,GREEN,RED,I,GREEN,1,985.92
7681,6029,2,colour,RED,RED,C,RED,1,954.04
7682,6029,2,colour,GREEN,RED,I,GREEN,1,918.39
7683,6029,2,colour,GREEN,GREEN,C,GREEN,1,812.28
7684,6029,2,colour,GREEN,RED,I,GREEN,1,487.21
7685,6029,2,colour,GREEN,GREEN,C,GREEN,1,419.45
7686,6029,2,colour,RED,GREEN,I,RED,1,390.7
7687,6029,2,colour,RED,RED,C,RED,1,362.12
7688,6029,2,colour,RED,GREEN,I,RED,1,411.77
7689,6029,2,colour,GREEN,RED,I,GREEN,1,429.94
7690,6029,2,colour,RED,RED,C,RED,1,362.19
7691,6029,2,colour,RED,GREEN,I,RED,1,458.63
7692,6029,2,colour,RED,RED,C,RED,1,408.06
7693,6029,2,colour,GREEN,GREEN,C,GREEN,1,434.64
7694,6029,2,colour,GREEN,RED,I,GREEN,1,538.76
7695,6029,2,colour,GREEN,GREEN,C,GREEN,1,486.91
7696,6029,2,colour,GREEN,RED,I,GREEN,1,460.29
7697,6029,2,colour,RED,GREEN,I,RED,1,345.61
7698,6029,2,colour,GREEN,RED,I,GREEN,1,363.85
7699,6029,2,colour,GREEN,GREEN,C,GREEN,1,436.51
7700,6029,2,colour,RED,GREEN,I,RED,1,532.84
7701,6029,2,colour,GREEN,GREEN,C,GREEN,1,410.66
7702,6029,2,colour,RED,RED,C,RED,1,483.5
7703,6029,2,colour,GREEN,GREEN,C,GREEN,1,378.08
7704,6029,2,colour,RED,GREEN,I,GREEN,0,615.17
7705,6029,2,colour,RED,RED,C,RED,1,469.55
7706,6029,2,colour,GREEN,GREEN,C,GREEN,1,534.87
7707,6029,2,colour,RED,RED,C,RED,1,850.14
7708,6029,2,colour,RED,GREEN,I,RED,1,501.76
7709,6029,2,colour,GREEN,RED,I,GREEN,1,644.82
7710,6029,2,colour,RED,RED,C,RED,1,796.12
7711,6029,2,colour,GREEN,RED,I,GREEN,1,575.1
7712,6029,2,colour,GREEN,GREEN,C,GREEN,1,569.94
7713,6029,2,colour,GREEN,RED,I,GREEN,1,478.96
7714,6029,2,colour,RED,RED,C,RED,1,436.7
7715,6029,2,colour,GREEN,GREEN,C,GREEN,1,572.2
7716,6029,2,colour,RED,GREEN,I,RED,1,465.73
7717,6029,2,colour,RED,RED,C,RED,1,429.5
7718,6029,2,colour,RED,GREEN,I,RED,1,697.69
7719,6029,2,colour,GREEN,RED,I,GREEN,1,505.59
7720,6029,2,colour,RED,RED,C,RED,1,508.39
7721,6029,2,colour,GREEN,GREEN,C,GREEN,1,495.9
7722,6029,2,colour,RED,GREEN,I,RED,1,716.41
7723,6029,2,colour,RED,RED,C,RED,1,461.51
7724,6029,2,colour,GREEN,RED,I,GREEN,1,464.46
7725,6029,2,colour,GREEN,GREEN,C,GREEN,1,560.9
7726,6029,2,colour,RED,GREEN,I,RED,1,586.92
7727,6029,2,colour,GREEN,RED,I,GREEN,1,503.86
7728,6029,2,colour,RED,GREEN,I,RED,1,467.35
7729,6029,2,colour,GREEN,GREEN,C,GREEN,1,456.12
7730,6029,2,colour,RED,RED,C,RED,1,372.82
7731,6029,2,colour,RED,GREEN,I,RED,1,680.14
7732,6029,2,colour,RED,RED,C,RED,1,479.77
7733,6029,2,colour,GREEN,RED,I,GREEN,1,802.66
7734,6029,2,colour,GREEN,GREEN,C,GREEN,1,478
7735,6029,2,colour,RED,GREEN,I,RED,1,652.42
7736,6029,2,colour,GREEN,RED,I,GREEN,1,428.5
7737,6029,2,colour,RED,GREEN,I,RED,1,384.54
7738,6029,2,colour,GREEN,RED,I,GREEN,1,426.21
7739,6029,2,colour,GREEN,GREEN,C,GREEN,1,462.38
7740,6029,2,colour,GREEN,RED,I,GREEN,1,511.98
7741,6029,2,colour,RED,RED,C,RED,1,389.89
7742,6029,2,colour,GREEN,RED,I,GREEN,1,447.05
7743,6029,2,colour,RED,RED,C,RED,1,379.49
7744,6029,2,colour,GREEN,RED,I,GREEN,1,563.97
7745,6029,2,colour,RED,RED,C,RED,1,590.37
7746,6029,2,colour,GREEN,GREEN,C,GREEN,1,444.62
7747,6029,2,colour,GREEN,RED,I,GREEN,1,548.95
7748,6029,2,colour,GREEN,GREEN,C,GREEN,1,496.87
7749,6029,2,colour,GREEN,RED,I,GREEN,1,702.72
7750,6029,2,colour,GREEN,GREEN,C,GREEN,1,432.21
7751,6029,2,colour,RED,GREEN,I,RED,1,341.2
7752,6029,2,colour,RED,RED,C,RED,1,437.18
7753,6029,2,colour,GREEN,RED,I,GREEN,1,494.42
7754,6029,2,colour,RED,GREEN,I,RED,1,536.41
7755,6029,2,colour,RED,RED,C,RED,1,437.41
7756,6029,2,colour,GREEN,GREEN,C,GREEN,1,479.56
7757,6029,2,colour,GREEN,RED,I,GREEN,1,411.96
7758,6029,2,colour,RED,GREEN,I,RED,1,430.12
7759,6029,2,colour,RED,RED,C,RED,1,362.38
7760,6029,2,colour,GREEN,RED,I,GREEN,1,403.84
7761,6029,2,colour,RED,GREEN,I,RED,1,515.93
7762,6029,2,colour,GREEN,GREEN,C,RED,0,418.82
7763,6029,2,colour,GREEN,RED,I,GREEN,1,858.91
7764,6029,2,colour,RED,GREEN,I,RED,1,517.91
7765,6029,2,colour,RED,RED,C,RED,1,450.76
7766,6029,2,colour,RED,GREEN,I,RED,1,422.22
7767,6029,2,colour,RED,RED,C,RED,1,377.8
7768,6029,2,colour,RED,GREEN,I,RED,1,364.8
7769,6029,2,colour,RED,RED,C,RED,1,390.84
7770,6029,2,colour,GREEN,GREEN,C,GREEN,1,377.66
7771,6029,2,colour,RED,GREEN,I,RED,1,403.72
7772,6029,2,colour,GREEN,RED,I,GREEN,1,429.98
7773,6029,2,colour,RED,RED,C,RED,1,417
7774,6029,2,colour,RED,GREEN,I,RED,1,427.58
7775,6029,2,colour,GREEN,RED,I,GREEN,1,469.23
7776,6029,2,colour,RED,RED,C,RED,1,448.01
7777,6029,2,colour,GREEN,RED,I,GREEN,1,442.94
7778,6029,2,colour,GREEN,GREEN,C,GREEN,1,508.01
7779,6029,2,colour,GREEN,RED,I,GREEN,1,425.01
7780,6029,2,colour,GREEN,GREEN,C,GREEN,1,427.58
7781,6029,2,colour,GREEN,RED,I,GREEN,1,414.71
7782,6029,2,colour,RED,GREEN,I,RED,1,518.85
7783,6029,2,colour,GREEN,RED,I,GREEN,1,413.95
7784,6029,2,colour,RED,GREEN,I,RED,1,377.48
7785,6029,2,colour,GREEN,RED,I,GREEN,1,372.18
7786,6029,2,colour,RED,GREEN,I,RED,1,624.54
7787,6029,2,colour,GREEN,GREEN,C,GREEN,1,400.94
7788,6029,2,colour,GREEN,RED,I,GREEN,1,465.87
7789,6029,2,colour,GREEN,GREEN,C,GREEN,1,390.6
7790,6029,2,colour,GREEN,RED,I,GREEN,1,346.2
7791,6029,2,colour,GREEN,GREEN,C,GREEN,1,333.49
7792,6029,2,colour,RED,GREEN,I,RED,1,429.44
7793,6029,2,colour,GREEN,GREEN,C,GREEN,1,387.49
7794,6029,2,colour,RED,RED,C,RED,1,335.45
7795,6029,2,colour,GREEN,GREEN,C,GREEN,1,329.99
7796,6029,2,colour,GREEN,RED,I,GREEN,1,356.24
7797,6029,2,colour,RED,GREEN,I,RED,1,443.96
7798,6029,2,colour,GREEN,GREEN,C,GREEN,1,376.77
7799,6029,2,colour,GREEN,RED,I,GREEN,1,481.11
7800,6029,2,colour,RED,GREEN,I,RED,1,405.41
7801,6029,2,colour,GREEN,RED,I,GREEN,1,392.25
7802,6029,2,colour,GREEN,GREEN,C,GREEN,1,387.09
7803,6029,2,colour,GREEN,RED,I,GREEN,1,459.82
7804,6029,2,colour,RED,GREEN,I,RED,1,603.16
7805,6029,2,colour,GREEN,GREEN,C,GREEN,1,379.19
7806,6029,2,colour,GREEN,RED,I,GREEN,1,498.83
7807,6029,2,colour,GREEN,GREEN,C,GREEN,1,407.78
7808,6029,2,colour,RED,RED,C,RED,1,410.39
7809,6029,2,colour,RED,GREEN,I,RED,1,405.24
7810,6029,2,colour,GREEN,GREEN,C,GREEN,1,493.67
7811,6029,2,colour,RED,GREEN,I,RED,1,675.82
7812,6029,2,colour,RED,RED,C,RED,1,428.9
7813,6029,2,colour,RED,GREEN,I,RED,1,352.99
7814,6029,2,colour,RED,RED,C,RED,1,293.13
7815,6029,2,colour,RED,GREEN,I,RED,1,467.54
7816,6029,2,colour,GREEN,GREEN,C,GREEN,1,368.79
7817,6029,2,colour,RED,RED,C,RED,1,434.1
7818,6029,2,colour,GREEN,RED,I,GREEN,1,342.8
7819,6029,2,colour,RED,RED,C,RED,1,384.38
7820,6029,2,colour,RED,GREEN,I,RED,1,646.18
7821,6029,2,colour,RED,RED,C,RED,1,414.22
7822,6029,2,colour,RED,GREEN,I,RED,1,354.51
7823,6029,2,colour,RED,RED,C,RED,1,341.55
7824,6029,2,colour,RED,GREEN,I,RED,1,421.94
7825,6029,2,colour,GREEN,GREEN,C,GREEN,1,416.87
7826,6029,2,colour,RED,RED,C,RED,1,442.75
7827,6029,2,colour,GREEN,GREEN,C,GREEN,1,538.8
7828,6029,2,colour,RED,RED,C,RED,1,799.22
7829,6029,2,colour,GREEN,GREEN,C,GREEN,1,396.33
7830,6029,2,colour,RED,GREEN,I,GREEN,0,578.81
7831,6029,2,colour,RED,RED,C,RED,1,682.65
7832,6029,2,colour,RED,GREEN,I,RED,1,279.26
7833,6029,2,colour,RED,RED,C,RED,1,234.72
7834,6029,2,colour,RED,GREEN,I,RED,1,182.27
7835,6029,2,colour,GREEN,GREEN,C,GREEN,1,559.59
7836,6029,2,colour,GREEN,RED,I,GREEN,1,484.44
7837,6029,2,colour,RED,RED,C,RED,1,494.88
7838,6029,2,colour,GREEN,GREEN,C,GREEN,1,513.12
7839,6029,2,colour,GREEN,RED,I,GREEN,1,500.44
7840,6029,2,colour,GREEN,GREEN,C,GREEN,1,456.32
7841,6029,2,colour,RED,GREEN,I,RED,1,412.26
7842,6029,2,colour,GREEN,GREEN,C,GREEN,1,633.63
7843,6029,2,colour,GREEN,RED,I,GREEN,1,1050.39
7844,6029,2,colour,GREEN,GREEN,C,GREEN,1,491.46
7845,6029,2,colour,RED,RED,C,RED,1,455.14
7846,6029,2,colour,RED,GREEN,I,RED,1,496.76
7847,6029,2,colour,GREEN,RED,I,GREEN,1,491.73
7848,6029,2,colour,GREEN,GREEN,C,GREEN,1,728.89
7849,6029,2,colour,RED,RED,C,RED,1,677.19
7850,6029,2,colour,RED,GREEN,I,RED,1,440.01
7851,6029,2,colour,RED,RED,C,RED,1,325.56
7852,6029,2,colour,RED,GREEN,I,RED,1,335.98
7853,6029,2,colour,RED,RED,C,RED,1,385.47
7854,6029,2,colour,GREEN,RED,I,GREEN,1,678.74
7855,6029,2,colour,GREEN,GREEN,C,GREEN,1,697.39
7856,6029,2,colour,RED,GREEN,I,RED,1,536.36
7857,6029,2,colour,GREEN,GREEN,C,GREEN,1,953.19
7858,6029,2,colour,RED,GREEN,I,RED,1,730.01
7859,6029,2,colour,GREEN,RED,I,GREEN,1,632.98
7860,6029,2,colour,GREEN,GREEN,C,GREEN,1,958.09
7861,6029,2,colour,RED,GREEN,I,RED,1,602.1
7862,6029,2,colour,GREEN,GREEN,C,GREEN,1,973.51
7863,6029,2,colour,GREEN,RED,I,GREEN,1,533.97
7864,6029,2,colour,RED,RED,C,RED,1,403.86
7865,6029,2,colour,RED,GREEN,I,RED,1,499.98
7866,6029,2,colour,GREEN,GREEN,C,GREEN,1,534.04
7867,6029,2,colour,RED,GREEN,I,RED,1,551.92
7868,6029,2,colour,GREEN,RED,I,GREEN,1,656.62
7869,6029,2,colour,GREEN,GREEN,C,GREEN,1,505.37
7870,6029,2,colour,GREEN,RED,I,GREEN,1,937.79
7871,6029,2,colour,GREEN,GREEN,C,GREEN,1,420.14
7872,6029,2,colour,GREEN,RED,I,GREEN,1,526.43
7873,6029,2,colour,RED,RED,C,RED,1,513.38
7874,6029,2,colour,RED,GREEN,I,RED,1,609.85
7875,6029,2,colour,RED,RED,C,RED,1,448.99
7876,6029,2,colour,RED,GREEN,I,RED,1,412.02
7877,6029,2,colour,GREEN,GREEN,C,GREEN,1,540.26
7878,6029,2,colour,GREEN,RED,I,GREEN,1,488.18
7879,6029,2,colour,GREEN,GREEN,C,GREEN,1,420.92
7880,6029,2,colour,GREEN,RED,I,GREEN,1,391.88
7881,6029,2,colour,RED,GREEN,I,RED,1,1589.78
7882,6029,2,colour,GREEN,RED,I,GREEN,1,570.84
7883,6029,2,colour,RED,RED,C,RED,1,386.29
7884,6029,2,colour,RED,GREEN,I,RED,1,437.5
7885,6029,2,colour,GREEN,RED,I,GREEN,1,486.8
7886,6029,2,colour,RED,RED,C,RED,1,591.08
7887,6029,2,colour,GREEN,GREEN,C,GREEN,1,375.16
7888,6029,2,colour,GREEN,RED,I,GREEN,1,442.37
7889,6029,2,colour,GREEN,GREEN,C,GREEN,1,374.95
7890,6029,2,colour,GREEN,RED,I,GREEN,1,401.03
7891,6029,2,colour,RED,GREEN,I,RED,1,481.67
7892,6029,2,colour,RED,RED,C,RED,1,484.59
7893,6029,2,colour,GREEN,RED,I,GREEN,1,432.41
7894,6029,2,colour,RED,RED,C,RED,1,388.18
7895,6029,2,colour,RED,GREEN,I,RED,1,593.83
7896,6029,2,colour,RED,RED,C,RED,1,393.88
7897,6029,2,colour,RED,GREEN,I,RED,1,349.66
7898,6029,2,colour,RED,RED,C,RED,1,321.17
7899,6029,2,colour,RED,GREEN,I,RED,1,300.36
7900,6029,2,colour,GREEN,RED,I,GREEN,1,505.76
7901,6029,2,colour,GREEN,GREEN,C,GREEN,1,383.78
7902,6029,2,colour,RED,GREEN,I,RED,1,386.13
7903,6029,2,colour,GREEN,GREEN,C,GREEN,1,359.2
7904,6029,2,colour,RED,RED,C,RED,1,338.56
7905,6029,2,colour,RED,GREEN,I,RED,1,513.04
7906,6029,2,colour,GREEN,GREEN,C,GREEN,1,445.16
7907,6029,2,colour,RED,GREEN,I,RED,1,572.82
7908,6029,2,colour,GREEN,RED,I,GREEN,1,404.13
7909,6029,2,colour,GREEN,GREEN,C,GREEN,1,502.43
7910,6029,2,colour,GREEN,RED,I,GREEN,1,684.84
7911,6029,2,colour,RED,RED,C,RED,1,531.82
7912,6029,2,colour,GREEN,GREEN,C,GREEN,1,604.89
7913,6029,2,colour,RED,RED,C,RED,1,412.53
7914,6029,2,colour,RED,GREEN,I,RED,1,836.74
7915,6029,2,colour,RED,RED,C,RED,1,433.81
7916,6029,2,colour,GREEN,RED,I,GREEN,1,537.87
7917,6029,2,colour,RED,GREEN,I,RED,1,720.33
7918,6029,2,colour,GREEN,GREEN,C,GREEN,1,434.59
7919,6029,2,colour,RED,GREEN,I,RED,1,898.09
7920,6029,2,colour,RED,RED,C,RED,1,549.99
7921,6029,2,colour,RED,GREEN,I,RED,1,537
7922,6029,2,colour,GREEN,GREEN,C,RED,0,211.83
7923,6029,2,colour,RED,GREEN,I,RED,1,1010.84
7924,6029,2,colour,RED,RED,C,RED,1,451.94
7925,6029,2,colour,GREEN,RED,I,GREEN,1,470.25
7926,6029,2,colour,GREEN,GREEN,C,GREEN,1,543.15
7927,6029,2,colour,RED,GREEN,I,RED,1,436.61
7928,6029,2,colour,GREEN,RED,I,GREEN,1,533.21
7929,6029,2,colour,RED,RED,C,RED,1,684.46
7930,6029,2,colour,RED,GREEN,I,RED,1,462.48
7931,6029,2,colour,GREEN,RED,I,GREEN,1,542.83
7932,6029,2,colour,RED,RED,C,RED,1,577.33
7933,6029,2,colour,GREEN,GREEN,C,GREEN,1,408.25
7934,6029,2,colour,GREEN,RED,I,GREEN,1,426.4
7935,6029,2,colour,RED,GREEN,I,RED,1,405.53
7936,6029,2,colour,GREEN,RED,I,GREEN,1,626.81
7937,6031,1,colour,GREEN,RED,I,GREEN,1,1114.59
7938,6031,1,colour,RED,GREEN,I,RED,1,703.28
7939,6031,1,colour,GREEN,GREEN,C,GREEN,1,518.31
7940,6031,1,colour,GREEN,RED,I,GREEN,1,637.58
7941,6031,1,colour,GREEN,GREEN,C,GREEN,1,413.52
7942,6031,1,colour,GREEN,RED,I,GREEN,1,392.07
7943,6031,1,colour,GREEN,GREEN,C,GREEN,1,386.3
7944,6031,1,colour,RED,GREEN,I,RED,1,333.61
7945,6031,1,colour,GREEN,RED,I,GREEN,1,413.61
7946,6031,1,colour,RED,RED,C,RED,1,306.23
7947,6031,1,colour,GREEN,RED,I,GREEN,1,364.92
7948,6031,1,colour,GREEN,GREEN,C,GREEN,1,570.1
7949,6031,1,colour,GREEN,RED,I,GREEN,1,408.22
7950,6031,1,colour,GREEN,GREEN,C,GREEN,1,316.74
7951,6031,1,colour,GREEN,RED,I,GREEN,1,310.45
7952,6031,1,colour,RED,RED,C,RED,1,432.11
7953,6031,1,colour,RED,GREEN,I,RED,1,519.96
7954,6031,1,colour,GREEN,GREEN,C,GREEN,1,381.57
7955,6031,1,colour,GREEN,RED,I,GREEN,1,375.79
7956,6031,1,colour,GREEN,GREEN,C,GREEN,1,338.67
7957,6031,1,colour,RED,GREEN,I,RED,1,426.55
7958,6031,1,colour,GREEN,GREEN,C,GREEN,1,358.44
7959,6031,1,colour,GREEN,RED,I,GREEN,1,422.99
7960,6031,1,colour,GREEN,GREEN,C,GREEN,1,378.23
7961,6031,1,colour,RED,GREEN,I,RED,1,590.92
7962,6031,1,colour,GREEN,GREEN,C,GREEN,1,579.54
7963,6031,1,colour,GREEN,RED,I,GREEN,1,339.79
7964,6031,1,colour,RED,GREEN,I,RED,1,552.69
7965,6031,1,colour,RED,RED,C,RED,1,539.43
7966,6031,1,colour,RED,GREEN,I,RED,1,440.09
7967,6031,1,colour,GREEN,GREEN,C,GREEN,1,426.47
7968,6031,1,colour,GREEN,RED,I,GREEN,1,490.9
7969,6031,1,colour,GREEN,GREEN,C,GREEN,1,430.71
7970,6031,1,colour,GREEN,RED,I,GREEN,1,339.26
7971,6031,1,colour,GREEN,GREEN,C,GREEN,1,364.51
7972,6031,1,colour,GREEN,RED,I,GREEN,1,298.41
7973,6031,1,colour,GREEN,GREEN,C,GREEN,1,300.48
